ZIP (character),State,Primary eGRID Subregion,Subregion annual CO2e output emission rate (lb/MWh),ZIP5,rate_lb_per_mwh,norm_factor_vs_us_mean
14821,NY,NYUP,275.389,14821,275.389,0.3327883313998453
14822,NY,NYUP,275.389,14822,275.389,0.3327883313998453
14823,NY,NYUP,275.389,14823,275.389,0.3327883313998453
14824,NY,NYUP,275.389,14824,275.389,0.3327883313998453
14825,NY,NYUP,275.389,14825,275.389,0.3327883313998453
14826,NY,NYUP,275.389,14826,275.389,0.3327883313998453
14827,NY,NYUP,275.389,14827,275.389,0.3327883313998453
14830,NY,NYUP,275.389,14830,275.389,0.3327883313998453
14831,NY,NYUP,275.389,14831,275.389,0.3327883313998453
14836,NY,NYUP,275.389,14836,275.389,0.3327883313998453
14837,NY,NYUP,275.389,14837,275.389,0.3327883313998453
14838,NY,NYUP,275.389,14838,275.389,0.3327883313998453
14839,NY,NYUP,275.389,14839,275.389,0.3327883313998453
14840,NY,NYUP,275.389,14840,275.389,0.3327883313998453
14841,NY,NYUP,275.389,14841,275.389,0.3327883313998453
14842,NY,NYUP,275.389,14842,275.389,0.3327883313998453
14843,NY,NYUP,275.389,14843,275.389,0.3327883313998453
14845,NY,NYUP,275.389,14845,275.389,0.3327883313998453
14846,NY,NYUP,275.389,14846,275.389,0.3327883313998453
14847,NY,NYUP,275.389,14847,275.389,0.3327883313998453
14850,NY,NYUP,275.389,14850,275.389,0.3327883313998453
14851,NY,NYUP,275.389,14851,275.389,0.3327883313998453
14852,NY,NYUP,275.389,14852,275.389,0.3327883313998453
14853,NY,NYUP,275.389,14853,275.389,0.3327883313998453
14854,NY,NYUP,275.389,14854,275.389,0.3327883313998453
14855,NY,NYUP,275.389,14855,275.389,0.3327883313998453
14856,NY,NYUP,275.389,14856,275.389,0.3327883313998453
14857,NY,NYUP,275.389,14857,275.389,0.3327883313998453
14858,NY,NYUP,275.389,14858,275.389,0.3327883313998453
14859,NY,NYUP,275.389,14859,275.389,0.3327883313998453
14860,NY,NYUP,275.389,14860,275.389,0.3327883313998453
14861,NY,NYUP,275.389,14861,275.389,0.3327883313998453
14863,NY,NYUP,275.389,14863,275.389,0.3327883313998453
14864,NY,NYUP,275.389,14864,275.389,0.3327883313998453
14865,NY,NYUP,275.389,14865,275.389,0.3327883313998453
14867,NY,NYUP,275.389,14867,275.389,0.3327883313998453
14869,NY,NYUP,275.389,14869,275.389,0.3327883313998453
14870,NY,NYUP,275.389,14870,275.389,0.3327883313998453
14871,NY,NYUP,275.389,14871,275.389,0.3327883313998453
14872,NY,NYUP,275.389,14872,275.389,0.3327883313998453
14873,NY,NYUP,275.389,14873,275.389,0.3327883313998453
14874,NY,NYUP,275.389,14874,275.389,0.3327883313998453
14876,NY,NYUP,275.389,14876,275.389,0.3327883313998453
14877,NY,NYUP,275.389,14877,275.389,0.3327883313998453
14878,NY,NYUP,275.389,14878,275.389,0.3327883313998453
14879,NY,NYUP,275.389,14879,275.389,0.3327883313998453
14880,NY,NYUP,275.389,14880,275.389,0.3327883313998453
14881,NY,NYUP,275.389,14881,275.389,0.3327883313998453
14882,NY,NYUP,275.389,14882,275.389,0.3327883313998453
14883,NY,NYUP,275.389,14883,275.389,0.3327883313998453
14884,NY,NYUP,275.389,14884,275.389,0.3327883313998453
14885,NY,NYUP,275.389,14885,275.389,0.3327883313998453
14886,NY,NYUP,275.389,14886,275.389,0.3327883313998453
14887,NY,NYUP,275.389,14887,275.389,0.3327883313998453
14889,NY,NYUP,275.389,14889,275.389,0.3327883313998453
14891,NY,NYUP,275.389,14891,275.389,0.3327883313998453
14892,NY,NYUP,275.389,14892,275.389,0.3327883313998453
14893,NY,NYUP,275.389,14893,275.389,0.3327883313998453
14894,NY,NYUP,275.389,14894,275.389,0.3327883313998453
14895,NY,NYUP,275.389,14895,275.389,0.3327883313998453
14897,NY,NYUP,275.389,14897,275.389,0.3327883313998453
14898,NY,NYUP,275.389,14898,275.389,0.3327883313998453
14901,NY,NYUP,275.389,14901,275.389,0.3327883313998453
14902,NY,NYUP,275.389,14902,275.389,0.3327883313998453
14903,NY,NYUP,275.389,14903,275.389,0.3327883313998453
14904,NY,NYUP,275.389,14904,275.389,0.3327883313998453
14905,NY,NYUP,275.389,14905,275.389,0.3327883313998453
14925,NY,NYUP,275.389,14925,275.389,0.3327883313998453
15001,PA,RFCW,1005.904,15001,1005.904,1.2155645784996134
15003,PA,RFCW,1005.904,15003,1005.904,1.2155645784996134
15004,PA,RFCW,1005.904,15004,1005.904,1.2155645784996134
15005,PA,RFCW,1005.904,15005,1005.904,1.2155645784996134
15006,PA,RFCW,1005.904,15006,1005.904,1.2155645784996134
15007,PA,RFCE,660.311,15007,660.311,0.7979396268368136
15009,PA,RFCW,1005.904,15009,1005.904,1.2155645784996134
15010,PA,RFCW,1005.904,15010,1005.904,1.2155645784996134
15012,PA,RFCW,1005.904,15012,1005.904,1.2155645784996134
15014,PA,RFCW,1005.904,15014,1005.904,1.2155645784996134
15015,PA,RFCW,1005.904,15015,1005.904,1.2155645784996134
15017,PA,RFCW,1005.904,15017,1005.904,1.2155645784996134
15018,PA,RFCW,1005.904,15018,1005.904,1.2155645784996134
15019,PA,RFCW,1005.904,15019,1005.904,1.2155645784996134
15020,PA,RFCW,1005.904,15020,1005.904,1.2155645784996134
15021,PA,RFCW,1005.904,15021,1005.904,1.2155645784996134
15022,PA,RFCW,1005.904,15022,1005.904,1.2155645784996134
15024,PA,RFCW,1005.904,15024,1005.904,1.2155645784996134
15025,PA,RFCW,1005.904,15025,1005.904,1.2155645784996134
15026,PA,RFCW,1005.904,15026,1005.904,1.2155645784996134
15027,PA,RFCW,1005.904,15027,1005.904,1.2155645784996134
15028,PA,RFCW,1005.904,15028,1005.904,1.2155645784996134
15030,PA,RFCW,1005.904,15030,1005.904,1.2155645784996134
15031,PA,RFCW,1005.904,15031,1005.904,1.2155645784996134
15032,PA,RFCW,1005.904,15032,1005.904,1.2155645784996134
15033,PA,RFCW,1005.904,15033,1005.904,1.2155645784996134
15034,PA,RFCW,1005.904,15034,1005.904,1.2155645784996134
15035,PA,RFCW,1005.904,15035,1005.904,1.2155645784996134
15037,PA,RFCW,1005.904,15037,1005.904,1.2155645784996134
15038,PA,RFCW,1005.904,15038,1005.904,1.2155645784996134
15042,PA,RFCW,1005.904,15042,1005.904,1.2155645784996134
15043,PA,RFCW,1005.904,15043,1005.904,1.2155645784996134
15044,PA,RFCE,660.311,15044,660.311,0.7979396268368136
15045,PA,RFCW,1005.904,15045,1005.904,1.2155645784996134
15046,PA,RFCW,1005.904,15046,1005.904,1.2155645784996134
15047,PA,RFCW,1005.904,15047,1005.904,1.2155645784996134
15049,PA,RFCW,1005.904,15049,1005.904,1.2155645784996134
15050,PA,RFCW,1005.904,15050,1005.904,1.2155645784996134
15051,PA,RFCW,1005.904,15051,1005.904,1.2155645784996134
15052,PA,RFCW,1005.904,15052,1005.904,1.2155645784996134
15053,PA,RFCW,1005.904,15053,1005.904,1.2155645784996134
15054,PA,RFCW,1005.904,15054,1005.904,1.2155645784996134
15055,PA,RFCW,1005.904,15055,1005.904,1.2155645784996134
15056,PA,RFCW,1005.904,15056,1005.904,1.2155645784996134
15057,PA,RFCW,1005.904,15057,1005.904,1.2155645784996134
15059,PA,RFCW,1005.904,15059,1005.904,1.2155645784996134
15060,PA,RFCW,1005.904,15060,1005.904,1.2155645784996134
15061,PA,RFCW,1005.904,15061,1005.904,1.2155645784996134
15062,PA,RFCW,1005.904,15062,1005.904,1.2155645784996134
15063,PA,RFCW,1005.904,15063,1005.904,1.2155645784996134
15064,PA,RFCW,1005.904,15064,1005.904,1.2155645784996134
15065,PA,RFCW,1005.904,15065,1005.904,1.2155645784996134
15066,PA,RFCW,1005.904,15066,1005.904,1.2155645784996134
15067,PA,RFCW,1005.904,15067,1005.904,1.2155645784996134
15068,PA,RFCW,1005.904,15068,1005.904,1.2155645784996134
15069,PA,RFCW,1005.904,15069,1005.904,1.2155645784996134
15071,PA,RFCW,1005.904,15071,1005.904,1.2155645784996134
15072,PA,RFCW,1005.904,15072,1005.904,1.2155645784996134
15074,PA,RFCW,1005.904,15074,1005.904,1.2155645784996134
15075,PA,RFCW,1005.904,15075,1005.904,1.2155645784996134
15076,PA,RFCW,1005.904,15076,1005.904,1.2155645784996134
15077,PA,RFCW,1005.904,15077,1005.904,1.2155645784996134
15078,PA,RFCW,1005.904,15078,1005.904,1.2155645784996134
15081,PA,RFCW,1005.904,15081,1005.904,1.2155645784996134
15082,PA,RFCW,1005.904,15082,1005.904,1.2155645784996134
15083,PA,RFCW,1005.904,15083,1005.904,1.2155645784996134
15084,PA,RFCE,660.311,15084,660.311,0.7979396268368136
15085,PA,RFCW,1005.904,15085,1005.904,1.2155645784996134
15086,PA,RFCW,1005.904,15086,1005.904,1.2155645784996134
15087,PA,RFCW,1005.904,15087,1005.904,1.2155645784996134
15088,PA,RFCW,1005.904,15088,1005.904,1.2155645784996134
15089,PA,RFCW,1005.904,15089,1005.904,1.2155645784996134
15090,PA,RFCW,1005.904,15090,1005.904,1.2155645784996134
15091,PA,RFCW,1005.904,15091,1005.904,1.2155645784996134
15095,PA,RFCW,1005.904,15095,1005.904,1.2155645784996134
15096,PA,RFCW,1005.904,15096,1005.904,1.2155645784996134
15101,PA,RFCE,660.311,15101,660.311,0.7979396268368136
15102,PA,RFCW,1005.904,15102,1005.904,1.2155645784996134
15104,PA,RFCW,1005.904,15104,1005.904,1.2155645784996134
15106,PA,RFCW,1005.904,15106,1005.904,1.2155645784996134
15108,PA,RFCW,1005.904,15108,1005.904,1.2155645784996134
15110,PA,RFCW,1005.904,15110,1005.904,1.2155645784996134
15112,PA,RFCW,1005.904,15112,1005.904,1.2155645784996134
15116,PA,RFCW,1005.904,15116,1005.904,1.2155645784996134
15120,PA,RFCW,1005.904,15120,1005.904,1.2155645784996134
15122,PA,RFCW,1005.904,15122,1005.904,1.2155645784996134
15123,PA,RFCW,1005.904,15123,1005.904,1.2155645784996134
15126,PA,RFCW,1005.904,15126,1005.904,1.2155645784996134
15127,PA,RFCW,1005.904,15127,1005.904,1.2155645784996134
15129,PA,RFCW,1005.904,15129,1005.904,1.2155645784996134
15131,PA,RFCW,1005.904,15131,1005.904,1.2155645784996134
15132,PA,RFCW,1005.904,15132,1005.904,1.2155645784996134
15133,PA,RFCW,1005.904,15133,1005.904,1.2155645784996134
15134,PA,RFCW,1005.904,15134,1005.904,1.2155645784996134
15135,PA,RFCW,1005.904,15135,1005.904,1.2155645784996134
15136,PA,RFCW,1005.904,15136,1005.904,1.2155645784996134
15137,PA,RFCW,1005.904,15137,1005.904,1.2155645784996134
15139,PA,RFCW,1005.904,15139,1005.904,1.2155645784996134
15140,PA,RFCW,1005.904,15140,1005.904,1.2155645784996134
15142,PA,RFCW,1005.904,15142,1005.904,1.2155645784996134
15143,PA,RFCW,1005.904,15143,1005.904,1.2155645784996134
15144,PA,RFCW,1005.904,15144,1005.904,1.2155645784996134
15145,PA,RFCW,1005.904,15145,1005.904,1.2155645784996134
15146,PA,RFCW,1005.904,15146,1005.904,1.2155645784996134
15147,PA,RFCW,1005.904,15147,1005.904,1.2155645784996134
15148,PA,RFCW,1005.904,15148,1005.904,1.2155645784996134
15201,PA,RFCW,1005.904,15201,1005.904,1.2155645784996134
15202,PA,RFCW,1005.904,15202,1005.904,1.2155645784996134
15203,PA,RFCW,1005.904,15203,1005.904,1.2155645784996134
15204,PA,RFCW,1005.904,15204,1005.904,1.2155645784996134
15205,PA,RFCW,1005.904,15205,1005.904,1.2155645784996134
15206,PA,RFCW,1005.904,15206,1005.904,1.2155645784996134
15207,PA,RFCW,1005.904,15207,1005.904,1.2155645784996134
15208,PA,RFCW,1005.904,15208,1005.904,1.2155645784996134
15209,PA,RFCW,1005.904,15209,1005.904,1.2155645784996134
15210,PA,RFCW,1005.904,15210,1005.904,1.2155645784996134
15211,PA,RFCW,1005.904,15211,1005.904,1.2155645784996134
15212,PA,RFCW,1005.904,15212,1005.904,1.2155645784996134
15213,PA,RFCW,1005.904,15213,1005.904,1.2155645784996134
15214,PA,RFCW,1005.904,15214,1005.904,1.2155645784996134
15215,PA,RFCW,1005.904,15215,1005.904,1.2155645784996134
15216,PA,RFCW,1005.904,15216,1005.904,1.2155645784996134
15217,PA,RFCW,1005.904,15217,1005.904,1.2155645784996134
15218,PA,RFCW,1005.904,15218,1005.904,1.2155645784996134
15219,PA,RFCW,1005.904,15219,1005.904,1.2155645784996134
15220,PA,RFCW,1005.904,15220,1005.904,1.2155645784996134
15221,PA,RFCW,1005.904,15221,1005.904,1.2155645784996134
15222,PA,RFCW,1005.904,15222,1005.904,1.2155645784996134
15223,PA,RFCW,1005.904,15223,1005.904,1.2155645784996134
15224,PA,RFCW,1005.904,15224,1005.904,1.2155645784996134
15225,PA,RFCW,1005.904,15225,1005.904,1.2155645784996134
15226,PA,RFCW,1005.904,15226,1005.904,1.2155645784996134
15227,PA,RFCW,1005.904,15227,1005.904,1.2155645784996134
15228,PA,RFCW,1005.904,15228,1005.904,1.2155645784996134
15229,PA,RFCW,1005.904,15229,1005.904,1.2155645784996134
15230,PA,RFCW,1005.904,15230,1005.904,1.2155645784996134
15231,PA,RFCW,1005.904,15231,1005.904,1.2155645784996134
15232,PA,RFCW,1005.904,15232,1005.904,1.2155645784996134
15233,PA,RFCW,1005.904,15233,1005.904,1.2155645784996134
15234,PA,RFCW,1005.904,15234,1005.904,1.2155645784996134
15235,PA,RFCW,1005.904,15235,1005.904,1.2155645784996134
15236,PA,RFCW,1005.904,15236,1005.904,1.2155645784996134
15237,PA,RFCW,1005.904,15237,1005.904,1.2155645784996134
15238,PA,RFCW,1005.904,15238,1005.904,1.2155645784996134
15239,PA,RFCW,1005.904,15239,1005.904,1.2155645784996134
15240,PA,RFCW,1005.904,15240,1005.904,1.2155645784996134
15241,PA,RFCW,1005.904,15241,1005.904,1.2155645784996134
15242,PA,RFCW,1005.904,15242,1005.904,1.2155645784996134
15243,PA,RFCW,1005.904,15243,1005.904,1.2155645784996134
15244,PA,RFCW,1005.904,15244,1005.904,1.2155645784996134
15250,PA,RFCW,1005.904,15250,1005.904,1.2155645784996134
15251,PA,RFCW,1005.904,15251,1005.904,1.2155645784996134
15252,PA,RFCW,1005.904,15252,1005.904,1.2155645784996134
15253,PA,RFCW,1005.904,15253,1005.904,1.2155645784996134
15254,PA,RFCW,1005.904,15254,1005.904,1.2155645784996134
15255,PA,RFCW,1005.904,15255,1005.904,1.2155645784996134
15257,PA,RFCW,1005.904,15257,1005.904,1.2155645784996134
15258,PA,RFCW,1005.904,15258,1005.904,1.2155645784996134
15259,PA,RFCW,1005.904,15259,1005.904,1.2155645784996134
15260,PA,RFCW,1005.904,15260,1005.904,1.2155645784996134
15261,PA,RFCW,1005.904,15261,1005.904,1.2155645784996134
15262,PA,RFCW,1005.904,15262,1005.904,1.2155645784996134
15264,PA,RFCW,1005.904,15264,1005.904,1.2155645784996134
15265,PA,RFCW,1005.904,15265,1005.904,1.2155645784996134
15267,PA,RFCW,1005.904,15267,1005.904,1.2155645784996134
15268,PA,RFCW,1005.904,15268,1005.904,1.2155645784996134
15270,PA,RFCW,1005.904,15270,1005.904,1.2155645784996134
15272,PA,RFCW,1005.904,15272,1005.904,1.2155645784996134
15274,PA,RFCW,1005.904,15274,1005.904,1.2155645784996134
15275,PA,RFCW,1005.904,15275,1005.904,1.2155645784996134
15276,PA,RFCW,1005.904,15276,1005.904,1.2155645784996134
15277,PA,RFCW,1005.904,15277,1005.904,1.2155645784996134
15278,PA,RFCW,1005.904,15278,1005.904,1.2155645784996134
15279,PA,RFCW,1005.904,15279,1005.904,1.2155645784996134
15281,PA,RFCW,1005.904,15281,1005.904,1.2155645784996134
15282,PA,RFCW,1005.904,15282,1005.904,1.2155645784996134
15283,PA,RFCW,1005.904,15283,1005.904,1.2155645784996134
15286,PA,RFCW,1005.904,15286,1005.904,1.2155645784996134
15289,PA,RFCW,1005.904,15289,1005.904,1.2155645784996134
15290,PA,RFCW,1005.904,15290,1005.904,1.2155645784996134
15295,PA,RFCW,1005.904,15295,1005.904,1.2155645784996134
15301,PA,RFCW,1005.904,15301,1005.904,1.2155645784996134
15310,PA,RFCW,1005.904,15310,1005.904,1.2155645784996134
15311,PA,RFCW,1005.904,15311,1005.904,1.2155645784996134
15312,PA,RFCW,1005.904,15312,1005.904,1.2155645784996134
15313,PA,RFCW,1005.904,15313,1005.904,1.2155645784996134
15314,PA,RFCW,1005.904,15314,1005.904,1.2155645784996134
15315,PA,RFCW,1005.904,15315,1005.904,1.2155645784996134
15316,PA,RFCW,1005.904,15316,1005.904,1.2155645784996134
15317,PA,RFCW,1005.904,15317,1005.904,1.2155645784996134
15320,PA,RFCW,1005.904,15320,1005.904,1.2155645784996134
15321,PA,RFCW,1005.904,15321,1005.904,1.2155645784996134
15322,PA,RFCW,1005.904,15322,1005.904,1.2155645784996134
15323,PA,RFCW,1005.904,15323,1005.904,1.2155645784996134
15324,PA,RFCW,1005.904,15324,1005.904,1.2155645784996134
15325,PA,RFCW,1005.904,15325,1005.904,1.2155645784996134
15327,PA,RFCW,1005.904,15327,1005.904,1.2155645784996134
15329,PA,RFCW,1005.904,15329,1005.904,1.2155645784996134
15330,PA,RFCW,1005.904,15330,1005.904,1.2155645784996134
15331,PA,RFCW,1005.904,15331,1005.904,1.2155645784996134
15332,PA,RFCW,1005.904,15332,1005.904,1.2155645784996134
15333,PA,RFCW,1005.904,15333,1005.904,1.2155645784996134
15334,PA,RFCW,1005.904,15334,1005.904,1.2155645784996134
15336,PA,RFCW,1005.904,15336,1005.904,1.2155645784996134
15337,PA,RFCW,1005.904,15337,1005.904,1.2155645784996134
15338,PA,RFCW,1005.904,15338,1005.904,1.2155645784996134
15339,PA,RFCW,1005.904,15339,1005.904,1.2155645784996134
15340,PA,RFCW,1005.904,15340,1005.904,1.2155645784996134
15341,PA,RFCW,1005.904,15341,1005.904,1.2155645784996134
15342,PA,RFCW,1005.904,15342,1005.904,1.2155645784996134
15344,PA,RFCW,1005.904,15344,1005.904,1.2155645784996134
15345,PA,RFCW,1005.904,15345,1005.904,1.2155645784996134
15346,PA,RFCW,1005.904,15346,1005.904,1.2155645784996134
15347,PA,RFCW,1005.904,15347,1005.904,1.2155645784996134
15348,PA,RFCW,1005.904,15348,1005.904,1.2155645784996134
15349,PA,RFCW,1005.904,15349,1005.904,1.2155645784996134
15350,PA,RFCW,1005.904,15350,1005.904,1.2155645784996134
15351,PA,RFCW,1005.904,15351,1005.904,1.2155645784996134
15352,PA,RFCW,1005.904,15352,1005.904,1.2155645784996134
15353,PA,RFCW,1005.904,15353,1005.904,1.2155645784996134
15357,PA,RFCW,1005.904,15357,1005.904,1.2155645784996134
15358,PA,RFCW,1005.904,15358,1005.904,1.2155645784996134
15359,PA,RFCW,1005.904,15359,1005.904,1.2155645784996134
15360,PA,RFCW,1005.904,15360,1005.904,1.2155645784996134
15361,PA,RFCW,1005.904,15361,1005.904,1.2155645784996134
15362,PA,RFCW,1005.904,15362,1005.904,1.2155645784996134
15363,PA,RFCW,1005.904,15363,1005.904,1.2155645784996134
15364,PA,RFCW,1005.904,15364,1005.904,1.2155645784996134
15365,PA,RFCW,1005.904,15365,1005.904,1.2155645784996134
15366,PA,RFCW,1005.904,15366,1005.904,1.2155645784996134
15367,PA,RFCW,1005.904,15367,1005.904,1.2155645784996134
15368,PA,RFCW,1005.904,15368,1005.904,1.2155645784996134
15370,PA,RFCW,1005.904,15370,1005.904,1.2155645784996134
15376,PA,RFCW,1005.904,15376,1005.904,1.2155645784996134
15377,PA,RFCW,1005.904,15377,1005.904,1.2155645784996134
15378,PA,RFCW,1005.904,15378,1005.904,1.2155645784996134
15379,PA,RFCW,1005.904,15379,1005.904,1.2155645784996134
15380,PA,RFCW,1005.904,15380,1005.904,1.2155645784996134
15401,PA,RFCW,1005.904,15401,1005.904,1.2155645784996134
15410,PA,RFCW,1005.904,15410,1005.904,1.2155645784996134
15411,PA,RFCE,660.311,15411,660.311,0.7979396268368136
15412,PA,RFCW,1005.904,15412,1005.904,1.2155645784996134
15413,PA,RFCW,1005.904,15413,1005.904,1.2155645784996134
15415,PA,RFCW,1005.904,15415,1005.904,1.2155645784996134
15416,PA,RFCW,1005.904,15416,1005.904,1.2155645784996134
15417,PA,RFCW,1005.904,15417,1005.904,1.2155645784996134
15419,PA,RFCW,1005.904,15419,1005.904,1.2155645784996134
15420,PA,RFCW,1005.904,15420,1005.904,1.2155645784996134
15421,PA,RFCW,1005.904,15421,1005.904,1.2155645784996134
15422,PA,RFCW,1005.904,15422,1005.904,1.2155645784996134
15423,PA,RFCW,1005.904,15423,1005.904,1.2155645784996134
15424,PA,RFCE,660.311,15424,660.311,0.7979396268368136
15425,PA,RFCW,1005.904,15425,1005.904,1.2155645784996134
15427,PA,RFCW,1005.904,15427,1005.904,1.2155645784996134
15428,PA,RFCW,1005.904,15428,1005.904,1.2155645784996134
15429,PA,RFCW,1005.904,15429,1005.904,1.2155645784996134
15430,PA,RFCW,1005.904,15430,1005.904,1.2155645784996134
15431,PA,RFCE,660.311,15431,660.311,0.7979396268368136
15432,PA,RFCW,1005.904,15432,1005.904,1.2155645784996134
15433,PA,RFCW,1005.904,15433,1005.904,1.2155645784996134
15434,PA,RFCW,1005.904,15434,1005.904,1.2155645784996134
15435,PA,RFCW,1005.904,15435,1005.904,1.2155645784996134
15436,PA,RFCW,1005.904,15436,1005.904,1.2155645784996134
15437,PA,RFCW,1005.904,15437,1005.904,1.2155645784996134
15438,PA,RFCW,1005.904,15438,1005.904,1.2155645784996134
15439,PA,RFCW,1005.904,15439,1005.904,1.2155645784996134
15440,PA,RFCW,1005.904,15440,1005.904,1.2155645784996134
15442,PA,RFCW,1005.904,15442,1005.904,1.2155645784996134
15443,PA,RFCW,1005.904,15443,1005.904,1.2155645784996134
15444,PA,RFCW,1005.904,15444,1005.904,1.2155645784996134
15445,PA,RFCW,1005.904,15445,1005.904,1.2155645784996134
15446,PA,RFCE,660.311,15446,660.311,0.7979396268368136
15447,PA,RFCW,1005.904,15447,1005.904,1.2155645784996134
15448,PA,RFCW,1005.904,15448,1005.904,1.2155645784996134
15449,PA,RFCW,1005.904,15449,1005.904,1.2155645784996134
15450,PA,RFCW,1005.904,15450,1005.904,1.2155645784996134
15451,PA,RFCW,1005.904,15451,1005.904,1.2155645784996134
15454,PA,RFCW,1005.904,15454,1005.904,1.2155645784996134
15455,PA,RFCW,1005.904,15455,1005.904,1.2155645784996134
15456,PA,RFCW,1005.904,15456,1005.904,1.2155645784996134
15458,PA,RFCW,1005.904,15458,1005.904,1.2155645784996134
15459,PA,RFCE,660.311,15459,660.311,0.7979396268368136
15460,PA,RFCW,1005.904,15460,1005.904,1.2155645784996134
15461,PA,RFCW,1005.904,15461,1005.904,1.2155645784996134
15462,PA,RFCW,1005.904,15462,1005.904,1.2155645784996134
15463,PA,RFCW,1005.904,15463,1005.904,1.2155645784996134
15464,PA,RFCE,660.311,15464,660.311,0.7979396268368136
15465,PA,RFCW,1005.904,15465,1005.904,1.2155645784996134
15466,PA,RFCW,1005.904,15466,1005.904,1.2155645784996134
15467,PA,RFCW,1005.904,15467,1005.904,1.2155645784996134
15468,PA,RFCW,1005.904,15468,1005.904,1.2155645784996134
